EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEMPELHOF (STAID: 2759).
Blended and updated with sources: 111449 127489 128125 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
111449,20161013,   65,    0
111449,20161014,   35,    0
111449,20161015,   67,    0
111449,20161016,   77,    0
111449,20161017,   68,    0
111449,20161018,   72,    0
111449,20161019,   84,    0
111449,20161020,   53,    0
111449,20161021,   62,    0
111449,20161022,   55,    0
111449,20161023,   56,    0
111449,20161024,   54,    0
111449,20161025,   54,    0
111449,20161026,   36,    0
111449,20161027,   53,    0
111449,20161028,   85,    0
111449,20161029,   74,    0
111449,20161030,   35,    0
111449,20161031,   20,    0
111449,20161101,   70,    0
111449,20161102,   35,    0
111449,20161103,   11,    0
111449,20161104,   29,    0
111449,20161105,   39,    0
111449,20161106,   45,    0
111449,20161107,   24,    0
111449,20161108,   14,    0
111449,20161109,   -9,    0
111449,20161110,  -19,    0
111449,20161111,  -19,    0
111449,20161112,  -50,    0
111449,20161113,  -64,    0
111449,20161114,  -63,    0
111449,20161115,    7,    0
111449,20161116,   67,    0
111449,20161117,   84,    0
111449,20161118,   61,    0
111449,20161119,   35,    0
111449,20161120,   23,    0
111449,20161121,   68,    0
111449,20161122,   58,    0
111449,20161123,   31,    0
111449,20161124,   10,    0
111449,20161125,   -5,    0
111449,20161126,   -2,    0
111449,20161127,    8,    0
111449,20161128,  -34,    0
111449,20161129,  -45,    0
111449,20161130,  -29,    0
111449,20161201,   47,    0
111449,20161202,   -2,    0
111449,20161203,  -34,    0
111449,20161204,  -32,    0
111449,20161205,  -48,    0
111449,20161206,   -9,    0
111449,20161207,    5,    0
111449,20161208,   44,    0
111449,20161209,   53,    0
111449,20161210,   83,    0
111449,20161211,   67,    0
111449,20161212,  -15,    0
111449,20161213,  -26,    0
111449,20161214,    5,    0
111449,20161215,   16,    0
111449,20161216,  -20,    0
111449,20161217,  -24,    0
111449,20161218,   15,    0
111449,20161219,   23,    0
111449,20161220,  -19,    0
111449,20161221,  -21,    0
111449,20161222,  -20,    0
111449,20161223,    9,    0
111449,20161224,    8,    0
111449,20161225,   39,    0
111449,20161226,   44,    0
111449,20161227,   52,    0
111449,20161228,   52,    0
111449,20161229,   -3,    0
111449,20161230,  -23,    0
111449,20161231,  -26,    0
111449,20170101,    4,    0
111449,20170102,   -4,    0
111449,20170103,    7,    0
111449,20170104,   -4,    0
111449,20170105,  -65,    0
111449,20170106,  -83,    0
111449,20170107,  -82,    0
111449,20170108,  -30,    0
111449,20170109,  -26,    0
111449,20170110,  -66,    0
111449,20170111,  -74,    0
111449,20170112,   22,    0
111449,20170113,   -5,    0
111449,20170114,  -18,    0
111449,20170115,  -10,    0
111449,20170116,  -53,    0
111449,20170117,  -58,    0
111449,20170118,  -62,    0
111449,20170119,  -44,    0
111449,20170120,  -13,    0
111449,20170121,   13,    0
111449,20170122,  -31,    0
111449,20170123,  -45,    0
111449,20170124,  -15,    0
111449,20170125,   -1,    0
111449,20170126,  -22,    0
111449,20170127,  -39,    0
111449,20170128,  -56,    0
111449,20170129,  -47,    0
111449,20170130,  -14,    0
111449,20170131,   -4,    0
111449,20170201,  -31,    0
111449,20170202,  -53,    0
111449,20170203,   -8,    0
111449,20170204,   10,    0
111449,20170205,    3,    0
111449,20170206,  -28,    0
111449,20170207,  -23,    0
111449,20170208,  -48,    0
111449,20170209,  -53,    0
111449,20170210,  -57,    0
111449,20170211,  -36,    0
111449,20170212,  -49,    0
111449,20170213,  -70,    0
111449,20170214,  -85,    0
111449,20170215,  -27,    0
111449,20170216,  -14,    0
111449,20170217,   38,    0
111449,20170218,   34,    0
111449,20170219,   10,    0
111449,20170220,   50,    0
111449,20170221,   44,    0
111449,20170222,   39,    0
111449,20170223,   51,    0
111449,20170224,   13,    0
111449,20170225,    3,    0
111449,20170226,   56,    0
111449,20170227,   71,    0
111449,20170228,   50,    0
111449,20170301,   24,    0
111449,20170302,   28,    0
111449,20170303,   24,    0
111449,20170304,   39,    0
111449,20170305,   67,    0
111449,20170306,   30,    0
111449,20170307,   19,    0
111449,20170308,   30,    0
111449,20170309,   52,    0
111449,20170310,   52,    0
111449,20170311,   12,    0
111449,20170312,  -14,    0
111449,20170313,  -20,    0
111449,20170314,   11,    0
111449,20170315,   56,    0
111449,20170316,   41,    0
111449,20170317,   44,    0
111449,20170318,   29,    0
111449,20170319,    9,    0
111449,20170320,   97,    0
111449,20170321,   58,    0
111449,20170322,   27,    0
111449,20170323,   57,    0
111449,20170324,   11,    0
111449,20170325,   24,    0
111449,20170326,   15,    0
111449,20170327,   27,    0
111449,20170328,   45,    0
111449,20170329,   90,    0
111449,20170330,   99,    0
111449,20170331,   97,    0
111449,20170401,   93,    0
111449,20170402,   94,    0
111449,20170403,   61,    0
111449,20170404,   76,    0
111449,20170405,   64,    0
111449,20170406,   51,    0
111449,20170407,   64,    0
111449,20170408,   79,    0
111449,20170409,   84,    0
111449,20170410,   67,    0
111449,20170411,   48,    0
111449,20170412,   68,    0
111449,20170413,   63,    0
111449,20170414,   45,    0
111449,20170415,   53,    0
111449,20170416,   38,    0
111449,20170417,   25,    0
111449,20170418,   24,    0
111449,20170419,  -10,    0
111449,20170420,  -31,    0
111449,20170421,   47,    0
111449,20170422,   43,    0
111449,20170423,   34,    0
111449,20170424,   13,    0
111449,20170425,   36,    0
111449,20170426,   17,    0
111449,20170427,    9,    0
111449,20170428,   19,    0
111449,20170429,   18,    0
111449,20170430,    1,    0
111449,20170501,   44,    0
111449,20170502,   85,    0
111449,20170503,   80,    0
111449,20170504,   74,    0
111449,20170505,   86,    0
111449,20170506,   89,    0
111449,20170507,   91,    0
111449,20170508,   14,    0
111449,20170509,    9,    0
111449,20170510,   52,    0
111449,20170511,   34,    0
111449,20170512,   77,    0
111449,20170513,  115,    0
111449,20170514,   93,    0
111449,20170515,  112,    0
111449,20170516,   95,    0
111449,20170517,  146,    0
111449,20170518,  146,    0
111449,20170519,  151,    0
111449,20170520,  122,    0
111449,20170521,  106,    0
111449,20170522,   96,    0
111449,20170523,  103,    0
111449,20170524,  108,    0
111449,20170525,   97,    0
111449,20170526,  119,    0
111449,20170527,  124,    0
111449,20170528,  142,    0
111449,20170529,  185,    0
111449,20170530,  182,    0
111449,20170531,  120,    0
111449,20170601,   95,    0
111449,20170602,   97,    0
111449,20170603,  117,    0
111449,20170604,  126,    0
111449,20170605,  123,    0
111449,20170606,  136,    0
111449,20170607,  116,    0
111449,20170608,  122,    0
111449,20170609,  144,    0
111449,20170610,  141,    0
111449,20170611,  150,    0
111449,20170612,  162,    0
111449,20170613,  135,    0
111449,20170614,  115,    0
111449,20170615,  115,    0
111449,20170616,  135,    0
111449,20170617,  127,    0
111449,20170618,  123,    0
111449,20170619,  153,    0
111449,20170620,  165,    0
111449,20170621,  126,    0
111449,20170622,  137,    0
111449,20170623,  167,    0
111449,20170624,  175,    0
111449,20170625,  156,    0
111449,20170626,  131,    0
111449,20170627,  112,    0
111449,20170628,  138,    0
111449,20170629,  162,    0
111449,20170630,  144,    0
111449,20170701,  143,    0
111449,20170702,  128,    0
111449,20170703,  112,    0
111449,20170704,  145,    0
111449,20170705,  135,    0
111449,20170706,  128,    0
111449,20170707,  165,    0
111449,20170708,  170,    0
111449,20170709,  147,    0
111449,20170710,  156,    0
111449,20170711,  142,    0
111449,20170712,  130,    0
111449,20170713,  116,    0
111449,20170714,  117,    0
111449,20170715,  135,    0
111449,20170716,  130,    0
111449,20170717,  144,    0
111449,20170718,  125,    0
111449,20170719,  143,    0
111449,20170720,  193,    0
111449,20170721,  184,    0
111449,20170722,  171,    0
111449,20170723,  170,    0
111449,20170724,  164,    0
111449,20170725,  147,    0
111449,20170726,  154,    0
111449,20170727,  150,    0
111449,20170728,  153,    0
111449,20170729,  158,    0
111449,20170730,  182,    0
111449,20170731,  199,    0
111449,20170801,  188,    0
111449,20170802,  194,    0
111449,20170803,  189,    0
111449,20170804,  185,    0
111449,20170805,  162,    0
111449,20170806,  135,    0
111449,20170807,  115,    0
111449,20170808,  140,    0
111449,20170809,  190,    0
111449,20170810,  160,    0
111449,20170811,  141,    0
111449,20170812,  135,    0
111449,20170813,  144,    0
111449,20170814,  139,    0
111449,20170815,  148,    0
111449,20170816,  160,    0
111449,20170817,  137,    0
111449,20170818,  169,    0
111449,20170819,  152,    0
111449,20170820,  121,    0
111449,20170821,  132,    0
111449,20170822,  108,    0
111449,20170823,   95,    0
111449,20170824,  103,    0
111449,20170825,  142,    0
111449,20170826,  119,    0
111449,20170827,  157,    0
111449,20170828,  136,    0
111449,20170829,  130,    0
111449,20170830,  149,    0
111449,20170831,  151,    0
111449,20170901,  124,    0
111449,20170902,  103,    0
111449,20170903,   90,    0
111449,20170904,   85,    0
111449,20170905,   99,    0
111449,20170906,  133,    0
111449,20170907,  119,    0
111449,20170908,  117,    0
111449,20170909,  148,    0
111449,20170910,  123,    0
111449,20170911,  112,    0
111449,20170912,  105,    0
111449,20170913,   97,    0
111449,20170914,  104,    0
111449,20170915,  100,    0
111449,20170916,   65,    0
111449,20170917,   51,    0
111449,20170918,   84,    0
111449,20170919,   64,    0
111449,20170920,   73,    0
111449,20170921,  114,    0
111449,20170922,   84,    0
111449,20170923,   58,    0
111449,20170924,  127,    0
111449,20170925,  128,    0
111449,20170926,  122,    0
111449,20170927,  128,    0
111449,20170928,  120,    0
111449,20170929,  111,    0
111449,20170930,   83,    0
111449,20171001,  106,    0
111449,20171002,   97,    0
111449,20171003,  107,    0
111449,20171004,  103,    0
111449,20171005,   93,    0
111449,20171006,   90,    0
111449,20171007,   89,    0
111449,20171008,   61,    0
111449,20171009,   49,    0
111449,20171010,   96,    0
111449,20171011,  132,    0
111449,20171012,  108,    0
111449,20171013,  100,    0
111449,20171014,  119,    0
111449,20171015,  109,    0
111449,20171016,  113,    0
111449,20171017,  117,    0
111449,20171018,   88,    0
111449,20171019,   75,    0
111449,20171020,   91,    0
111449,20171021,  104,    0
111449,20171022,  103,    0
111449,20171023,   76,    0
111449,20171024,   64,    0
111449,20171025,  122,    0
111449,20171026,  111,    0
111449,20171027,   87,    0
111449,20171028,   88,    0
111449,20171029,   52,    0
111449,20171030,   41,    0
111449,20171031,   46,    0
111449,20171101,   80,    0
111449,20171102,   84,    0
111449,20171103,   51,    0
111449,20171104,   43,    0
111449,20171105,   69,    0
111449,20171106,   24,    0
111449,20171107,    7,    0
111449,20171108,   55,    0
111449,20171109,   55,    0
111449,20171110,   56,    0
111449,20171111,   41,    0
111449,20171112,   20,    0
111449,20171113,   20,    0
111449,20171114,  -12,    0
111449,20171115,   63,    0
111449,20171116,   52,    0
111449,20171117,   18,    0
111449,20171118,   18,    0
111449,20171119,   28,    0
111449,20171120,   15,    0
111449,20171121,   31,    0
111449,20171122,   55,    0
111449,20171123,   50,    0
111449,20171124,   58,    0
111449,20171125,   23,    0
111449,20171126,   10,    0
111449,20171127,   22,    0
111449,20171128,   48,    0
111449,20171129,    3,    0
111449,20171130,   -5,    0
111449,20171201,   -4,    0
111449,20171202,    1,    0
111449,20171203,  -16,    0
111449,20171204,   14,    0
111449,20171205,   32,    0
111449,20171206,   69,    0
111449,20171207,   46,    0
111449,20171208,    8,    0
111449,20171209,   -4,    0
111449,20171210,  -16,    0
111449,20171211,    4,    0
111449,20171212,   15,    0
111449,20171213,   -1,    0
111449,20171214,   14,    0
111449,20171215,    6,    0
111449,20171216,   21,    0
111449,20171217,    7,    0
111449,20171218,  -23,    0
111449,20171219,  -14,    0
111449,20171220,   21,    0
111449,20171221,   46,    0
111449,20171222,   46,    0
111449,20171223,   44,    0
111449,20171224,   95,    0
111449,20171225,   35,    0
111449,20171226,   19,    0
111449,20171227,   10,    0
111449,20171228,   12,    0
111449,20171229,  -14,    0
111449,20171230,  -17,    0
111449,20171231,   62,    0
111449,20180101,   41,    0
111449,20180102,   25,    0
111449,20180103,   21,    0
111449,20180104,   58,    0
111449,20180105,   42,    0
111449,20180106,   34,    0
111449,20180107,  -22,    0
111449,20180108,  -50,    0
111449,20180109,  -25,    0
111449,20180110,   14,    0
111449,20180111,   15,    0
111449,20180112,    8,    0
111449,20180113,   -3,    0
111449,20180114,  -31,    0
111449,20180115,  -26,    0
111449,20180116,    5,    0
111449,20180117,    4,    0
111449,20180118,    6,    0
111449,20180119,   14,    0
111449,20180120,  -16,    0
111449,20180121,  -19,    0
111449,20180122,   -3,    0
111449,20180123,   -1,    0
111449,20180124,   51,    0
111449,20180125,   75,    0
111449,20180126,   53,    0
111449,20180127,   45,    0
111449,20180128,   59,    0
111449,20180129,   53,    0
111449,20180130,   23,    0
111449,20180131,    3,    0
111449,20180201,   16,    0
111449,20180202,   -1,    0
111449,20180203,  -11,    0
111449,20180204,  -35,    0
111449,20180205,  -51,    0
111449,20180206,  -73,    0
111449,20180207,  -48,    0
111449,20180208,  -67,    0
111449,20180209,  -72,    0
111449,20180210,  -15,    0
111449,20180211,    2,    0
111449,20180212,  -11,    0
111449,20180213,  -28,    0
111449,20180214,  -51,    0
111449,20180215,  -33,    0
111449,20180216,    8,    0
111449,20180217,    0,    0
111449,20180218,   12,    0
111449,20180219,   -9,    0
111449,20180220,  -23,    0
111449,20180221,  -41,    0
111449,20180222,  -40,    0
111449,20180223,  -61,    0
111449,20180224,  -67,    0
111449,20180225,  -94,    0
111449,20180226,  -99,    0
111449,20180227, -119,    0
111449,20180228, -118,    0
111449,20180301, -119,    0
111449,20180302, -128,    0
111449,20180303, -120,    0
111449,20180304,  -91,    0
111449,20180305,  -26,    0
111449,20180306,  -29,    0
111449,20180307,    5,    0
111449,20180308,   15,    0
111449,20180309,    7,    0
111449,20180310,   -7,    0
111449,20180311,   52,    0
111449,20180312,   62,    0
111449,20180313,   43,    0
111449,20180314,   25,    0
111449,20180315,   16,    0
111449,20180316,  -28,    0
111449,20180317,  -54,    0
111449,20180318,  -59,    0
111449,20180319,  -63,    0
111449,20180320,  -58,    0
111449,20180321,  -39,    0
111449,20180322,    5,    0
111449,20180323,   18,    0
111449,20180324,    5,    0
111449,20180325,  -25,    0
111449,20180326,   27,    0
111449,20180327,    6,    0
111449,20180328,    7,    0
111449,20180329,   23,    0
111449,20180330,   -4,    0
111449,20180331,   11,    0
111449,20180401,    9,    0
111449,20180402,   -5,    0
111449,20180403,   53,    0
111449,20180404,  109,    0
111449,20180405,   36,    0
111449,20180406,   17,    0
111449,20180407,   46,    0
111449,20180408,   79,    0
111449,20180409,   63,    0
111449,20180410,  114,    0
111449,20180411,  116,    0
111449,20180412,  102,    0
111449,20180413,  113,    0
111449,20180414,   93,    0
111449,20180415,   84,    0
111449,20180416,  102,    0
111449,20180417,   72,    0
111449,20180418,   82,    0
111449,20180419,   95,    0
111449,20180420,  114,    0
111449,20180421,  114,    0
111449,20180422,   76,    0
111449,20180423,  118,    0
111449,20180424,   97,    0
111449,20180425,   88,    0
111449,20180426,   70,    0
111449,20180427,   50,    0
111449,20180428,   58,    0
111449,20180429,  116,    0
111449,20180430,  120,    0
111449,20180501,   64,    0
111449,20180502,   39,    0
111449,20180503,   74,    0
111449,20180504,   49,    0
111449,20180505,   41,    0
111449,20180506,   81,    0
111449,20180507,   94,    0
111449,20180508,  113,    0
111449,20180509,  133,    0
111449,20180510,  150,    0
111449,20180511,  105,    0
111449,20180512,   97,    0
111449,20180513,  143,    0
111449,20180514,  132,    0
111449,20180515,  109,    0
111449,20180516,  112,    0
111449,20180517,  111,    0
111449,20180518,   95,    0
111449,20180519,  115,    0
111449,20180520,   80,    0
111449,20180521,   97,    0
111449,20180522,  111,    0
111449,20180523,  114,    0
111449,20180524,  144,    0
111449,20180525,  149,    0
111449,20180526,  124,    0
111449,20180527,  137,    0
111449,20180528,  164,    0
111449,20180529,  186,    0
111449,20180530,  181,    0
111449,20180531,  169,    0
111449,20180601,  189,    0
111449,20180602,  184,    0
111449,20180603,  178,    0
111449,20180604,  157,    0
111449,20180605,  136,    0
111449,20180606,  123,    0
111449,20180607,  123,    0
111449,20180608,  134,    0
111449,20180609,  170,    0
111449,20180610,  170,    0
111449,20180611,  165,    0
111449,20180612,  140,    0
111449,20180613,  145,    0
111449,20180614,  123,    0
111449,20180615,  160,    0
111449,20180616,  171,    0
111449,20180617,  172,    0
111449,20180618,  149,    0
111449,20180619,  181,    0
111449,20180620,  162,    0
111449,20180621,  113,    0
111449,20180622,  104,    0
111449,20180623,  116,    0
111449,20180624,  118,    0
111449,20180625,  124,    0
111449,20180626,  124,    0
111449,20180627,  133,    0
111449,20180628,  148,    0
111449,20180629,  142,    0
111449,20180630,  115,    0
111449,20180701,   97,    0
111449,20180702,   86,    0
111449,20180703,  132,    0
111449,20180704,  149,    0
111449,20180705,  168,    0
111449,20180706,  153,    0
111449,20180707,  120,    0
111449,20180708,  148,    0
111449,20180709,  159,    0
111449,20180710,  140,    0
111449,20180711,  143,    0
111449,20180712,  147,    0
111449,20180713,  157,    0
111449,20180714,  145,    0
111449,20180715,  130,    0
111449,20180716,  152,    0
111449,20180717,  179,    0
111449,20180718,  194,    0
111449,20180719,  164,    0
111449,20180720,  133,    0
111449,20180721,  146,    0
111449,20180722,  169,    0
111449,20180723,  180,    0
111449,20180724,  166,    0
111449,20180725,  194,    0
111449,20180726,  181,    0
111449,20180727,  193,    0
111449,20180728,  198,    0
111449,20180729,  178,    0
111449,20180730,  214,    0
111449,20180731,  200,    0
111449,20180801,  239,    0
111449,20180802,  227,    0
111449,20180803,  212,    0
111449,20180804,  194,    0
111449,20180805,  181,    0
111449,20180806,  156,    0
111449,20180807,  171,    0
111449,20180808,  224,    0
111449,20180809,  214,    0
111449,20180810,  173,    0
111449,20180811,  153,    0
111449,20180812,  128,    0
111449,20180813,  140,    0
111449,20180814,  178,    0
111449,20180815,  161,    0
111449,20180816,  141,    0
111449,20180817,  178,    0
111449,20180818,  173,    0
111449,20180819,  149,    0
111449,20180820,  186,    0
111449,20180821,  146,    0
111449,20180822,  118,    0
111449,20180823,  156,    0
111449,20180824,  169,    0
111449,20180825,  122,    0
111449,20180826,  106,    0
111449,20180827,  117,    0
111449,20180828,  121,    0
111449,20180829,  112,    0
111449,20180830,  148,    0
111449,20180831,  118,    0
111449,20180901,  102,    0
111449,20180902,  144,    0
111449,20180903,  178,    0
111449,20180904,  155,    0
111449,20180905,  143,    0
111449,20180906,  155,    0
111449,20180907,  142,    0
111449,20180908,  120,    0
111449,20180909,  133,    0
111449,20180910,  132,    0
111449,20180911,  171,    0
111449,20180912,  155,    0
111449,20180913,  136,    0
111449,20180914,  134,    0
111449,20180915,  117,    0
111449,20180916,  101,    0
111449,20180917,  101,    0
111449,20180918,  124,    0
111449,20180919,  164,    0
111449,20180920,  167,    0
111449,20180921,  119,    0
111449,20180922,  104,    0
111449,20180923,   86,    0
111449,20180924,   67,    0
111449,20180925,   51,    0
111449,20180926,   54,    0
111449,20180927,  142,    0
111449,20180928,   81,    0
111449,20180929,   46,    0
111449,20180930,   38,    0
111449,20181001,   40,    0
111449,20181002,   50,    0
111449,20181003,   88,    0
111449,20181004,   84,    0
111449,20181005,  108,    0
111449,20181006,   85,    0
111449,20181007,   35,    0
111449,20181008,   24,    0
111449,20181009,   40,    0
111449,20181010,   74,    0
111449,20181011,  116,    0
111449,20181012,  116,    0
111449,20181013,  101,    0
111449,20181014,  125,    0
111449,20181015,   99,    0
111449,20181016,   75,    0
111449,20181017,   67,    0
111449,20181018,   63,    0
111449,20181019,   40,    0
111449,20181020,   41,    0
111449,20181021,   38,    0
111449,20181022,   54,    0
111449,20181023,   50,    0
111449,20181024,   70,    0
111449,20181025,   95,    0
111449,20181026,   80,    0
111449,20181027,   43,    0
111449,20181028,   38,    0
111449,20181029,   39,    0
111449,20181030,   65,    0
111449,20181031,   54,    0
111449,20181101,   36,    0
111449,20181102,   61,    0
111449,20181103,   49,    0
111449,20181104,   50,    0
111449,20181105,  103,    0
111449,20181106,   91,    0
111449,20181107,   63,    0
111449,20181108,   48,    0
111449,20181109,   75,    0
111449,20181110,   58,    0
111449,20181111,   61,    0
111449,20181112,   80,    0
111449,20181113,   71,    0
111449,20181114,   55,    0
111449,20181115,   44,    0
111449,20181116,   17,    0
111449,20181117,  -25,    0
111449,20181118,  -44,    0
111449,20181119,   25,    0
111449,20181120,   18,    0
111449,20181121,    5,    0
111449,20181122,    6,    0
111449,20181123,    5,    0
111449,20181124,    1,    0
111449,20181125,   26,    0
111449,20181126,  -12,    0
111449,20181127,  -29,    0
111449,20181128,  -19,    0
111449,20181129,  -15,    0
111449,20181130,    4,    0
111449,20181201,    7,    0
111449,20181202,   35,    0
111449,20181203,   85,    0
111449,20181204,   28,    0
111449,20181205,    8,    0
111449,20181206,   16,    0
111449,20181207,   95,    0
111449,20181208,   55,    0
111449,20181209,   61,    0
111449,20181210,   38,    0
111449,20181211,   25,    0
111449,20181212,    9,    0
111449,20181213,   10,    0
111449,20181214,   -4,    0
111449,20181215,   -5,    0
111449,20181216,  -15,    0
111449,20181217,  -13,    0
111449,20181218,    7,    0
111449,20181219,    2,    0
111449,20181220,   26,    0
111449,20181221,   45,    0
111449,20181222,   35,    0
111449,20181223,   37,    0
111449,20181224,    3,    0
111449,20181225,   34,    0
111449,20181226,   49,    0
111449,20181227,   43,    0
111449,20181228,   54,    0
111449,20181229,   46,    0
111449,20181230,   35,    0
111449,20181231,   36,    0
111449,20190101,   32,    0
111449,20190102,  -18,    0
111449,20190103,  -29,    0
111449,20190104,   -5,    0
111449,20190105,   21,    0
111449,20190106,   11,    0
111449,20190107,    4,    0
111449,20190108,   23,    0
111449,20190109,   10,    0
111449,20190110,    3,    0
111449,20190111,    1,    0
111449,20190112,   42,    0
111449,20190113,   53,    0
111449,20190114,    4,    0
111449,20190115,   14,    0
111449,20190116,   32,    0
111449,20190117,   18,    0
111449,20190118,  -14,    0
111449,20190119,  -38,    0
111449,20190120,  -63,    0
111449,20190121,  -47,    0
111449,20190122,  -61,    0
111449,20190123,  -69,    0
111449,20190124,  -47,    0
111449,20190125,  -44,    0
111449,20190126,  -32,    0
111449,20190127,   25,    0
111449,20190128,   17,    0
111449,20190129,  -12,    0
111449,20190130,  -22,    0
111449,20190131,  -16,    0
111449,20190201,  -36,    0
111449,20190202,    5,    0
111449,20190203,   -3,    0
111449,20190204,  -14,    0
111449,20190205,    0,    0
111449,20190206,    7,    0
111449,20190207,   -7,    0
111449,20190208,   26,    0
111449,20190209,   53,    0
111449,20190210,   43,    0
111449,20190211,   13,    0
111449,20190212,   20,    0
111449,20190213,   40,    0
111449,20190214,   31,    0
111449,20190215,    3,    0
111449,20190216,   -6,    0
111449,20190217,    7,    0
111449,20190218,   -1,    0
111449,20190219,   44,    0
111449,20190220,   59,    0
111449,20190221,   62,    0
111449,20190222,  -20,    0
111449,20190223,  -38,    0
111449,20190224,  -26,    0
111449,20190225,   10,    0
111449,20190226,   36,    0
111449,20190227,    7,    0
111449,20190228,   33,    0
111449,20190301,   33,    0
111449,20190302,   28,    0
111449,20190303,   44,    0
111449,20190304,   65,    0
111449,20190305,   30,    0
111449,20190306,   12,    0
111449,20190307,   79,    0
111449,20190308,   47,    0
111449,20190309,   47,    0
111449,20190310,    6,    0
111449,20190311,   17,    0
111449,20190312,   17,    0
111449,20190313,   51,    0
111449,20190314,   40,    0
111449,20190315,   58,    0
111449,20190316,   48,    0
111449,20190317,   43,    0
111449,20190318,   33,    0
111449,20190319,   24,    0
111449,20190320,   -6,    0
111449,20190321,   68,    0
111449,20190322,   61,    0
111449,20190323,   44,    0
111449,20190324,   31,    0
111449,20190325,   15,    0
111449,20190326,   20,    0
111449,20190327,   41,    0
111449,20190328,   82,    0
111449,20190329,   66,    0
111449,20190330,   38,    0
111449,20190331,   15,    0
111449,20190401,  -18,    0
111449,20190402,   17,    0
111449,20190403,   68,    0
111449,20190404,   80,    0
111449,20190405,   61,    0
111449,20190406,   75,    0
111449,20190407,   72,    0
111449,20190408,   45,    0
111449,20190409,   27,    0
111449,20190410,    3,    0
111449,20190411,    2,    0
111449,20190412,   20,    0
111449,20190413,   21,    0
111449,20190414,   25,    0
111449,20190415,   12,    0
111449,20190416,   15,    0
111449,20190417,   24,    0
111449,20190418,   59,    0
111449,20190419,   82,    0
111449,20190420,   50,    0
111449,20190421,   60,    0
111449,20190422,   72,    0
111449,20190423,   97,    0
111449,20190424,  123,    0
111449,20190425,  136,    0
111449,20190426,  107,    0
111449,20190427,   98,    0
111449,20190428,   84,    0
111449,20190429,   56,    0
111449,20190430,   35,    0
111449,20190501,   81,    0
111449,20190502,   73,    0
111449,20190503,   55,    0
111449,20190504,   25,    0
111449,20190505,   11,    0
111449,20190506,   35,    0
111449,20190507,   43,    0
111449,20190508,   28,    0
111449,20190509,  104,    0
111449,20190510,   85,    0
111449,20190511,   68,    0
111449,20190512,   59,    0
111449,20190513,   49,    0
111449,20190514,   41,    0
111449,20190515,   12,    0
111449,20190516,   64,    0
111449,20190517,   60,    0
111449,20190518,  102,    0
111449,20190519,  112,    0
111449,20190520,  132,    0
111449,20190521,  114,    0
111449,20190522,  116,    0
111449,20190523,   84,    0
111449,20190524,  106,    0
111449,20190525,  109,    0
111449,20190526,   86,    0
111449,20190527,  156,    0
111449,20190528,   90,    0
111449,20190529,   82,    0
111449,20190530,   69,    0
111449,20190531,  140,    0
111449,20190601,  154,    0
111449,20190602,  149,    0
111449,20190603,  187,    0
111449,20190604,  184,    0
111449,20190605,  173,    0
111449,20190606,  151,    0
111449,20190607,  137,    0
111449,20190608,  144,    0
111449,20190609,  124,    0
111449,20190610,  152,    0
111449,20190611,  175,    0
111449,20190612,  171,    0
111449,20190613,  155,    0
111449,20190614,  143,    0
111449,20190615,  179,    0
111449,20190616,  150,    0
111449,20190617,  160,    0
111449,20190618,  157,    0
111449,20190619,  167,    0
111449,20190620,  183,    0
111449,20190621,  162,    0
111449,20190622,  144,    0
111449,20190623,  137,    0
111449,20190624,  149,    0
111449,20190625,  193,    0
111449,20190626,  200,    0
111449,20190627,  150,    0
111449,20190628,  132,    0
111449,20190629,  139,    0
111449,20190630,  164,    0
111449,20190701,  169,    0
111449,20190702,  138,    0
111449,20190703,  112,    0
111449,20190704,  107,    0
111449,20190705,  157,    0
111449,20190706,  136,    0
111449,20190707,  120,    0
111449,20190708,  117,    0
111449,20190709,  101,    0
111449,20190710,  104,    0
111449,20190711,  104,    0
111449,20190712,  163,    0
111449,20190713,  153,    0
111449,20190714,  150,    0
111449,20190715,  136,    0
111449,20190716,  134,    0
111449,20190717,  122,    0
111449,20190718,  128,    0
111449,20190719,  162,    0
111449,20190720,  142,    0
111449,20190721,  169,    0
111449,20190722,  159,    0
111449,20190723,  181,    0
111449,20190724,  182,    0
111449,20190725,  185,    0
111449,20190726,  190,    0
111449,20190727,  191,    0
111449,20190728,  180,    0
111449,20190729,  213,    0
111449,20190730,  196,    0
111449,20190731,  155,    0
111449,20190801,  152,    0
111449,20190802,  136,    0
111449,20190803,  146,    0
111449,20190804,  153,    0
111449,20190805,  138,    0
111449,20190806,  176,    0
111449,20190807,  174,    0
111449,20190808,  158,    0
111449,20190809,  142,    0
